EVT_NAME,EVT_FUEL_N,EVT_LF,EVT_PHYS,EVT_GP_N,SAF_SRM,EVT_ORDER,EVT_CLASS,EVT_SBCLS,COUNT
Western Great Plains Floodplain Herbaceous,Tr Western Great Plains Floodplain Systems,Herb,Riparian,Western Riparian Woodland and Shrubland,LF 42: Great Plains Riparian,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid,18080
Western Great Plains Riparian Shrubland,Tr Western Great Plains Floodplain Systems,Shrub,Riparian,Western Riparian Woodland and Shrubland,LF 42: Great Plains Riparian,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,2349
Western Great Plains Riparian Herbaceous,Tr Western Great Plains Floodplain Systems,Herb,Riparian,Western Herbaceous Wetland,LF 42: Great Plains Riparian,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid grassland,28804
North American Warm Desert Riparian Herbaceous,Tr North American Warm Desert Riparian Systems,Herb,Riparian,Western Herbaceous Wetland,LF 56: Western Herbaceous Wetland,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid,738
North American Warm Desert Riparian Shrubland,Tr North American Warm Desert Riparian Systems,Shrub,Riparian,Western Riparian Woodland and Shrubland,SRM 203: Riparian Woodland,Shrub-dominated,Shrubland,Deciduous shrubland,2184
North American Warm Desert Lower Montane Riparian Shrubland,Tr North American Warm Desert Riparian Systems,Shrub,Riparian,Western Riparian Woodland and Shrubland,SRM 203: Riparian Woodland,Shrub-dominated,Shrubland,Deciduous shrubland,7736
Atlantic Coastal Plain Blackwater Stream Floodplain Shrubland,Tr Gulf and Atlantic Coastal Plain Small Stream Riparian Systems,Shrub,Riparian,Eastern Small Stream Riparian Forests,SAF 92: Sweetgum-Willow Oak,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,103
Atlantic Coastal Plain Blackwater Stream Floodplain Herbaceous,Tr Gulf and Atlantic Coastal Plain Small Stream Riparian Systems,Herb,Riparian,Eastern Small Stream Riparian Forests,SAF 92: Sweetgum-Willow Oak,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid,1104
Central Appalachian River Floodplain Shrubland,Tr Central Interior and Appalachian Floodplain Systems,Shrub,Riparian,Eastern Floodplain Forests,SAF 61: River Birch-Sycamore,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,27
Central Appalachian Stream and Riparian Shrubland,Tr Central Interior and Appalachian Riparian Systems,Shrub,Riparian,Eastern Small Stream Riparian Forests,SAF 61: River Birch-Sycamore,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,245
Central Appalachian River Floodplain Herbaceous,Tr Central Interior and Appalachian Floodplain Systems,Herb,Riparian,Eastern Floodplain Forests,SAF 61: River Birch-Sycamore,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid,33
Central Appalachian Stream and Riparian Herbaceous,Tr Central Interior and Appalachian Riparian Systems,Herb,Riparian,Eastern Small Stream Riparian Forests,SAF 61: River Birch-Sycamore,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid,76
East Gulf Coastal Plain Large River Floodplain Shrubland,Tr Gulf and Atlantic Coastal Plain Floodplain Systems,Shrub,Riparian,Eastern Floodplain Forests,SAF 92: Sweetgum-Willow Oak,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,14
East Gulf Coastal Plain Large River Floodplain Herbaceous,Tr Gulf and Atlantic Coastal Plain Floodplain Systems,Herb,Riparian,Eastern Floodplain Forests,SAF 92: Sweetgum-Willow Oak,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid,379
East Gulf Coastal Plain Small Stream and River Floodplain Shrubland,Tr Gulf and Atlantic Coastal Plain Small Stream Riparian Systems,Shrub,Riparian,Eastern Small Stream Riparian Forests,SAF 92: Sweetgum-Willow Oak,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,72
East Gulf Coastal Plain Small Stream and River Floodplain Herbaceous,Tr Gulf and Atlantic Coastal Plain Small Stream Riparian Systems,Herb,Riparian,Eastern Small Stream Riparian Forests,SAF 92: Sweetgum-Willow Oak,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid,482
Edwards Plateau Floodplain Terrace Shrubland,Tr Edwards Plateau Floodplain Terrace,Shrub,Riparian,Eastern Floodplain Forests,LF 42: Great Plains Riparian,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,413
Edwards Plateau Floodplain Terrace Herbaceous,Tr Edwards Plateau Floodplain Terrace,Herb,Riparian,Eastern Floodplain Forests,LF 42: Great Plains Riparian,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid,29
Great Lakes Dune Grassland,He Great Lakes Dune Grassland,Herb,Grassland,Atlantic Dunes and Grasslands,LF 57: Dunes and Maritime Grasslands,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid grassland,133
Gulf Coast Chenier Plain Fresh and Oligohaline Tidal Marsh Shrubland,Sh Gulf and Atlantic Coastal Plain Tidal Marsh Systems,Shrub,Riparian,Atlantic Coastal Marsh,SRM 807: Gulf Coast Fresh Marsh,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,2
Laurentian Acidic Rocky Outcrop Shrubland,Tr Laurentian Acidic Rocky Outcrop,Shrub,Shrubland,Jack Pine Forest,SAF 15: Red Pine,Shrub-dominated,Shrubland,Evergreen shrubland,17
Laurentian-Acadian Calcareous Rocky Outcrop Shrubland,Tr Laurentian-Acadian Calcareous Rocky Outcrop,Shrub,Shrubland,Glades and Barrens,SAF 37: Northern White-Cedar,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,389
Laurentian-Acadian Floodplain Shrubland,Tr Laurentian-Acadian Floodplain Systems,Shrub,Riparian,Eastern Floodplain Forests,SAF 39: Black Ash-American Elm-Red Maple,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,881
Laurentian-Acadian Shrub Swamp,Sh Laurentian-Acadian Shrub-Herbaceous Wetland Systems,Shrub,Riparian,Inland Marshes and Prairies,LF 44: Laurentian-Acadian Herbaceous Wetland,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,5955
Mediterranean California Foothill and Lower Montane Riparian Shrubland,Tr California Montane Riparian Systems,Shrub,Riparian,Western Riparian Woodland and Shrubland,SRM 203: Riparian Woodland,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,4748
Mediterranean California Serpentine Foothill and Lower Montane Riparian Shrubland and Seep,Tr California Montane Riparian Systems,Shrub,Riparian,Western Riparian Woodland and Shrubland,SRM 203: Riparian Woodland,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,4
Mississippi River High Floodplain (Bottomland) Shrubland,Tr Gulf and Atlantic Coastal Plain Floodplain Systems,Shrub,Riparian,Eastern Floodplain Forests,SAF 91: Swamp Chestnut Oak-Cherrybark Oak,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,4
Mississippi River High Floodplain (Bottomland) Herbaceous,Tr Gulf and Atlantic Coastal Plain Floodplain Systems,Herb,Riparian,Eastern Floodplain Forests,SAF 91: Swamp Chestnut Oak-Cherrybark Oak,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid,731
Mississippi River Low Floodplain (Bottomland) Herbaceous,Tr Gulf and Atlantic Coastal Plain Floodplain Systems,Herb,Riparian,Eastern Floodplain Forests,SAF 96: Overcup Oak-Water Hickory,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid,7
North American Warm Desert Riparian Mesquite Bosque Shrubland,Tr North American Warm Desert Riparian Systems,Shrub,Riparian,Western Riparian Woodland and Shrubland,SRM 203: Riparian Woodland,Shrub-dominated,Shrubland,Deciduous shrubland,564
North American Warm Desert Wash Shrubland,Tr North American Warm Desert Riparian Systems,Shrub,Riparian,Western Riparian Woodland and Shrubland,SRM 203: Riparian Woodland,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,233
North Pacific Hypermaritime Shrub Headland,Sh North Pacific Hypermaritime Shrub and Herbaceous Headland,Shrub,Shrubland,Pacific Coastal Scrub,SRM 204: Northern Coastal Shrub,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,4
North-Central Interior and Appalachian Acidic Peatland Shrubland,Tr Central Interior and Appalachian Swamp Systems,Shrub,Riparian,Atlantic Swamp Forests,SAF 61: River Birch-Sycamore,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,3671
North-Central Interior Floodplain Shrubland,Tr Central Interior and Appalachian Floodplain Systems,Shrub,Riparian,Eastern Floodplain Forests,SAF 61: River Birch-Sycamore,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,400
North-Central Interior Graminoid Alkaline Fen,Sh Central Interior and Appalachian Shrub-Herbaceous Wetland Systems,Herb,Riparian,Inland Marshes and Prairies,LF 45: Central Interior and Appalachian Herbaceous Wetland,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid,469
North-Central Interior Wet Meadow,Sh Central Interior and Appalachian Shrub-Herbaceous Wetland Systems,Herb,Riparian,Inland Marshes and Prairies,LF 45: Central Interior and Appalachian Herbaceous Wetland,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid,2578
Northern Appalachian-Acadian Rocky Heath Outcrop Shrubland,Tr Northern Appalachian-Acadian Rocky Heath Outcrop,Shrub,Shrubland,Alpine-Subalpine Barrens,LF 55: Appalachian Grass and Shrub Balds,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,340
Northern Atlantic Coastal Plain Riparian and Floodplain Shrubland,Tr Gulf and Atlantic Coastal Plain Small Stream Riparian Systems,Shrub,Riparian,Eastern Small Stream Riparian Forests,SAF 61: River Birch-Sycamore,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,35
Northern Atlantic Coastal Plain Riparian and Floodplain Herbaceous,Tr Gulf and Atlantic Coastal Plain Small Stream Riparian Systems,Herb,Riparian,Eastern Small Stream Riparian Forests,SAF 61: River Birch-Sycamore,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid,411
Ozark-Ouachita Riparian Shrubland,Tr Central Interior and Appalachian Riparian Systems,Shrub,Riparian,Eastern Small Stream Riparian Forests,SAF 61: River Birch-Sycamore,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,5
Ozark-Ouachita Riparian Herbaceous,Tr Central Interior and Appalachian Riparian Systems,Herb,Riparian,Eastern Small Stream Riparian Forests,SAF 61: River Birch-Sycamore,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid,341
South Florida Slough Gator Hole and Willow Head Woodland,Tr Gulf and Atlantic Coastal Plain Small Stream Riparian Systems,Tree,Riparian,Eastern Small Stream Riparian Forests,SAF 92: Sweetgum-Willow Oak,Tree-dominated,Open tree canopy,Mixed evergreen-deciduous open tree canopy,16
South-Central Interior Large Floodplain Shrubland,Tr Central Interior and Appalachian Floodplain Systems,Shrub,Riparian,Eastern Floodplain Forests,SAF 61: River Birch-Sycamore,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,6
South-Central Interior Small Stream and Riparian Shrubland,Tr Central Interior and Appalachian Riparian Systems,Shrub,Riparian,Eastern Small Stream Riparian Forests,SAF 61: River Birch-Sycamore,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,46
South-Central Interior Large Floodplain Herbaceous,Tr Central Interior and Appalachian Floodplain Systems,Herb,Riparian,Eastern Floodplain Forests,SAF 61: River Birch-Sycamore,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid,1318
South-Central Interior Small Stream and Riparian Herbaceous,Tr Central Interior and Appalachian Riparian Systems,Herb,Riparian,Eastern Small Stream Riparian Forests,SAF 61: River Birch-Sycamore,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid,519
Southeastern Great Plains Floodplain Shrubland,Tr Central Interior and Appalachian Floodplain Systems,Shrub,Riparian,Eastern Floodplain Forests,SAF 61: River Birch-Sycamore,Shrub-dominated,Shrubland,Deciduous shrubland,12
Southeastern Great Plains Riparian Shrubland,Tr Central Interior and Appalachian Floodplain Systems,Shrub,Riparian,Eastern Floodplain Forests,SAF 61: River Birch-Sycamore,Shrub-dominated,Shrubland,Deciduous shrubland,69
Southeastern Great Plains Floodplain Herbaceous,Tr Central Interior and Appalachian Floodplain Systems,Herb,Riparian,Eastern Floodplain Forests,SAF 61: River Birch-Sycamore,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid grassland,126
Southeastern Great Plains Riparian Herbaceous,Tr Central Interior and Appalachian Floodplain Systems,Herb,Riparian,Eastern Floodplain Forests,SAF 61: River Birch-Sycamore,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid grassland,426
Southern Atlantic Coastal Plain Large River Floodplain Shrubland,Tr Gulf and Atlantic Coastal Plain Floodplain Systems,Shrub,Riparian,Eastern Floodplain Forests,SAF 92: Sweetgum-Willow Oak,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,5
Southern Atlantic Coastal Plain Large River Floodplain Herbaceous,Tr Gulf and Atlantic Coastal Plain Floodplain Systems,Herb,Riparian,Eastern Floodplain Forests,SAF 92: Sweetgum-Willow Oak,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid,549
Southern Piedmont Small Floodplain and Riparian Herbaceous,Tr Central Interior and Appalachian Riparian Systems,Herb,Riparian,Eastern Small Stream Riparian Forests,SAF 61: River Birch-Sycamore,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid,2
Tamaulipan Closed Depression Wetland Shrubland,Tr Tamaulipan Closed Depression Wetland,Shrub,Riparian,Depressional Wetland,LF 43: Great Plains Herbaceous Wetland,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,7
Texas Coast Fresh and Oligohaline Tidal Marsh Shrubland,Sh Gulf and Atlantic Coastal Plain Tidal Marsh Systems,Shrub,Riparian,Atlantic Coastal Marsh,SRM 807: Gulf Coast Fresh Marsh,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,553
Texas Coast Salt and Brackish Tidal Marsh Shrubland,Sh Gulf and Atlantic Coastal Plain Tidal Marsh Systems,Shrub,Riparian,Atlantic Coastal Marsh,SRM 806: Gulf Coast Salt Marsh,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,4232
West Gulf Coastal Plain Large River Floodplain Shrubland,Tr Gulf and Atlantic Coastal Plain Floodplain Systems,Shrub,Riparian,Eastern Floodplain Forests,SAF 92: Sweetgum-Willow Oak,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,62
West Gulf Coastal Plain Large River Floodplain Herbaceous,Tr Gulf and Atlantic Coastal Plain Floodplain Systems,Herb,Riparian,Eastern Floodplain Forests,SAF 92: Sweetgum-Willow Oak,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid,3181
West Gulf Coastal Plain Small Stream and River Shrubland,Tr Gulf and Atlantic Coastal Plain Small Stream Riparian Systems,Shrub,Riparian,Eastern Small Stream Riparian Forests,SAF 92: Sweetgum-Willow Oak,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,48
West Gulf Coastal Plain Small Stream and River Herbaceous,Tr Gulf and Atlantic Coastal Plain Small Stream Riparian Systems,Herb,Riparian,Eastern Small Stream Riparian Forests,SAF 92: Sweetgum-Willow Oak,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid,764
North American Warm Desert Ruderal & Planted Grassland,Sh North American Warm Desert Ruderal & Planted Scrub & Grassland,Herb,Exotic Herbaceous,Introduced Perennial Grassland and Forbland,LF 54: Introduced Upland Vegetation - Herbaceous,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid grassland,10225
Northern & Central Plains Ruderal & Planted Grassland,Sh Northern & Central Plains Ruderal & Planted Grassland & Shrubland,Herb,Exotic Herbaceous,Introduced Perennial Grassland and Forbland,LF 54: Introduced Upland Vegetation - Herbaceous,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid grassland,63589
Northern & Central Ruderal Meadow,Sh Northern & Central Ruderal Meadow & Shrubland,Herb,Exotic Herbaceous,Introduced Perennial Grassland and Forbland,LF 54: Introduced Upland Vegetation - Herbaceous,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid grassland,138389
Southeastern Ruderal Grassland,Sh Southeastern Ruderal Grassland & Shrubland,Herb,Exotic Herbaceous,Introduced Perennial Grassland and Forbland,LF 54: Introduced Upland Vegetation - Herbaceous,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid grassland,76038
Great Plains Comanchian Ruderal Grassland,Sh Great Plains Comanchian Ruderal Grassland & Shrubland,Herb,Exotic Herbaceous,Introduced Perennial Grassland and Forbland,LF 54: Introduced Upland Vegetation - Herbaceous,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid grassland,20907
Southern Vancouverian Lowland Ruderal Grassland,Sh Southern Vancouverian Lowland Ruderal Grassland & Shrubland,Herb,Exotic Herbaceous,Introduced Perennial Grassland and Forbland,LF 54: Introduced Upland Vegetation - Herbaceous,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid grassland,571
Interior West Ruderal Riparian Scrub,Tr Interior West Ruderal Riparian Forest & Scrub,Shrub,Riparian,Introduced Riparian Vegetation,LF 58: Introduced Woody Wetlands and Riparian Vegetation,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,2725
Interior Western North American Temperate Ruderal Grassland,Sh Interior Western North American Temperate Ruderal Grassland & Shrubland,Herb,Exotic Herbaceous,Introduced Perennial Grassland and Forbland,LF 54: Introduced Upland Vegetation - Herbaceous,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid grassland,106315
Western North American Ruderal Wet Meadow & Marsh,Sh Western North American Ruderal Wet Shrubland Meadow & Marsh,Herb,Riparian,Introduced Herbaceous Wetland Vegetation,LF 59: Introduced Herbaceous Wetland and Riparian Vegetation,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid grassland,44596
